Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),Yaw (deg),Pitch (deg),Roll (deg),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Accel. X (m/s^2),Accel. Y (m/s^2),Accel. Z (m/s^2),GPS TOW,GPS Week Number
356300,-211142.1346760681,-6503176.115557978,-4145601.932224032,154.6372868391391,0.1268484984867538,0,3094.516676967032,3286.682842765003,-5312.633709283546,0.657164491713047,5.152076482772827,3.608991391956806,259538.300,2296
356400,-210832.6797007227,-6502847.421479404,-4146133.177602643,154.6354180132521,0.1268558960016858,0,3094.58281705156,3287.198718171567,-5312.273847404867,0.6610644049942493,5.158362910151482,3.599328920245171,259538.400,2296
356500,-210523.2181124049,-6502518.675814711,-4146664.386992595,154.6335488137032,0.1268632636451589,0,3094.648931757547,3287.714560050517,-5311.913929646835,0.6576301530003548,5.157897248864174,3.599910996854305,259538.500,2296
356600,-210213.7499130478,-6502189.878566844,-4147195.560389254,154.631679192716,0.1268706492191377,0,3094.71503586974,3288.230375386775,-5311.553969280794,0.656407792121172,5.156733095645905,3.601773642003536,259538.600,2296
356700,-209904.2751045851,-6501861.02973874,-4147726.697788002,154.6298090563457,0.1268780232606662,0,3094.781129155308,3288.746173493564,-5311.193984700367,0.6636837497353554,5.157897248864174,3.600260242819786,259538.700,2296
356800,-209594.7936889194,-6501532.129333338,-4148257.799184215,154.6279386865989,0.1268854008119539,0,3094.847183325328,3289.261930156499,-5310.833932599053,0.6686314009130001,5.162321031093597,3.59327532351017,259538.800,2296
356900,-209285.3056679531,-6501203.177353544,-4148788.864573323,154.6260678260167,0.1268927823883759,0,3094.913228298537,3289.777661208063,-5310.47384114936,0.6650807335972786,5.159759894013405,3.593624569475651,259538.900,2296
357000,-208975.8110436241,-6500874.173802318,-4149319.893950685,154.6241965609769,0.1269001288178989,0,3094.979249872267,3290.293358266354,-5310.11369661428,0.6641494110226631,5.161156877875328,3.595720045268536,259539.000,2296
357100,-208666.3098178396,-6500545.118682575,-4149850.887311708,154.6223248777081,0.1269074954638552,0,3095.045262831263,3290.809035301208,-5309.753522509709,0.6586196832358837,5.158362910151482,3.599678166210651,259539.100,2296
357200,-208356.8019925272,-6500216.011997262,-4150381.844651768,154.6204527927201,0.1269148409811461,0,3095.111248549074,3291.324671823531,-5309.393280884251,0.6605987437069416,5.160225555300713,3.59746627509594,259539.200,2296
357300,-208047.2875696111,-6499886.853749307,-4150912.76596626,154.6185802049493,0.1269222005413509,0,3095.177220064215,3291.840288322419,-5309.033009689301,0.6668851710855961,5.159992724657059,3.595720045268536,259539.300,2296
357400,-207737.7665509896,-6499557.64394165,-4151443.651250578,154.6167073791025,0.1269295379130092,0,3095.243159681559,3292.355868034065,-5308.672682382166,0.664382241666317,5.158130079507828,3.600376658141613,259539.400,2296
357500,-207428.2389385875,-6499228.382577219,-4151974.500500113,154.6148340486142,0.1269368780359612,0,3095.309088705108,3292.871423065662,-5308.312312699854,0.6569316610693932,5.153240635991096,3.607361577451229,259539.500,2296
357600,-207118.7047343221,-6498899.069658951,-4152505.313710261,154.6129603187158,0.1269442264955416,0,3095.374999335036,3293.386947829276,-5307.951897848397,0.653672032058239,5.149981006979942,3.612018190324306,259539.600,2296
357700,-206809.1639401226,-6498569.705189791,-4153036.090876397,154.6110861756935,0.1269515731139919,0,3095.440889941528,3293.902441859245,-5307.591436430812,0.65268250182271,5.151610821485519,3.609573468565941,259539.700,2296
357800,-206499.6165578933,-6498240.289172664,-4153566.831993938,154.6092116367329,0.1269588732939228,0,3095.506757730618,3294.417899567634,-5307.230913778767,0.6486079655587673,5.148118361830711,3.616325557231903,259539.800,2296
357900,-206190.0625895802,-6497910.82161052,-4154097.537058249,154.6073365862542,0.1269662075482141,0,3095.57260654401,3294.933331664652,-5306.870355037972,0.6563495844602585,5.149282515048981,3.612949512898922,259539.900,2296
358000,-205880.5020370639,-6497581.302506281,-4154628.206064747,154.6054612941331,0.1269735263091765,0,3095.63843451906,3295.448740012944,-5306.509756250307,0.651925802230835,5.144858732819557,3.61946877092123,259540.000,2296
358100,-205570.9349022983,-6497251.731862911,-4155158.83900879,154.6035854895403,0.1269808416613223,0,3095.704248989932,3295.964118093252,-5306.149110896513,0.6575137376785278,5.15347346663475,3.607477992773056,259540.100,2296
358200,-205261.3611871733,-6496922.109683316,-4155689.435885814,154.6017093023726,0.1269881629708513,0,3095.770036801696,3296.479460317641,-5305.78840826638,0.6533227860927582,5.151145160198212,3.60922422260046,259540.200,2296
358300,-204951.7808936215,-6496592.435970454,-4156219.996691193,154.5998326938047,0.1269954459068006,0,3095.835815416649,3296.994776464999,-5305.427666055039,0.6561167538166046,5.154404789209366,3.605615347623825,259540.300,2296
358400,-204642.194023568,-6496262.710727252,-4156750.521420331,154.5979555860337,0.1270027440091718,0,3095.901575987227,3297.510069794953,-5305.066887754947,0.6606569513678551,5.153007805347443,3.608060069382191,259540.400,2296
358500,-204332.6005789286,-6495932.933956672,-4157281.01006859,154.5960782238936,0.1270100534172108,0,3095.967311295681,3298.025333322585,-5304.706064518541,0.6683985702693462,5.159527063369751,3.595836460590363,259540.500,2296
358600,-204023.000561601,-6495603.10566162,-4157811.462631417,154.5942003794,0.127017349672783,0,3096.033028559759,3298.540563322604,-5304.345186566934,0.661762896925211,5.156267434358597,3.602239303290844,259540.600,2296
358700,-203713.3939735258,-6495273.225845061,-4158341.879104174,154.5923221303305,0.1270246143819164,0,3096.09872137662,3299.05575979501,-5303.984254598618,0.6601330824196339,5.155336111783981,3.604218363761902,259540.700,2296
358800,-203403.7808166223,-6494943.29450993,-4158872.259482258,154.5904434471094,0.1270319057105057,0,3096.164411632344,3299.570940900594,-5303.623302141204,0.6573973223567009,5.154870450496674,3.60503327101469,259540.800,2296
358900,-203094.1610928026,-6494613.311659164,-4159402.603761074,154.5885643682678,0.1270391936209115,0,3096.230077557266,3300.086081959307,-5303.26228775084,0.6568734534084797,5.154404789209366,3.605266101658344,259540.900,2296
359000,-202784.5348040059,-6494283.277295711,-4159932.911936007,154.5866847925717,0.1270464472378615,0,3096.295716008171,3300.601194147021,-5302.901222603396,0.6639165803790092,5.155568942427635,3.603985533118248,259541.000,2296
359100,-202474.9019521228,-6493953.191422508,-4160463.184002463,154.5848049793389,0.1270537337704549,0,3096.361329196952,3301.116274669766,-5302.540112286806,0.6569316610693932,5.149282515048981,3.614462912082672,259541.100,2296
359200,-202165.262539085,-6493623.054042496,-4160993.419955838,154.5829246598977,0.1270610110807836,0,3096.426931908354,3301.631327718496,-5302.178959595039,0.6521586328744888,5.146022886037827,3.616907633841038,259541.200,2296
359300,-201855.6165668194,-6493292.865158629,-4161523.619791519,154.5810439300323,0.1270682618170025,0,3096.492516226135,3302.146352827549,-5301.81776243262,0.6488990038633347,5.146721377968788,3.618188202381134,259541.300,2296
359400,-201545.9640372398,-6492962.624773838,-4162053.783504913,154.5791627838444,0.1270755130457686,0,3096.558086108416,3302.661347668618,-5301.456516841426,0.6494228728115559,5.146954208612442,3.617722541093826,259541.400,2296
359500,-201236.3049522764,-6492632.332891068,-4162583.911091418,154.5772811669649,0.1270827626214076,0,3096.623621881008,3303.176305256784,-5301.09521234408,0.6544869393110275,5.145790055394173,3.619003109633923,259541.500,2296
359600,-200926.639313835,-6492301.989513271,-4163114.00254642,154.5753992790416,0.1270900147763161,0,3096.689142636023,3303.691242821515,-5300.733876414597,0.65268250182271,5.143927410244942,3.621447831392288,259541.600,2296
359700,-200616.9671238421,-6491971.594643388,-4163644.057865327,154.5735168957813,0.1270972580882166,0,3096.754650352523,3304.206150118262,-5300.372495083138,0.6499467417597771,5.143694579601288,3.621331416070461,259541.700,2296
359800,-200307.2883842296,-6491641.148284373,-4164174.077043519,154.5716341007422,0.1271044964662174,0,3096.820134320296,3304.721024818718,-5300.011060666293,0.6543705239892006,5.148118361830711,3.614812158048153,259541.800,2296
359900,-199997.6030968877,-6491310.650439142,-4164704.06007644,154.5697509145576,0.1271117167446409,0,3096.885596401989,3305.235867388546,-5299.649576190859,0.6499467417597771,5.146488547325134,3.617489710450172,259541.900,2296
360000,-199687.9112637672,-6490980.101110671,-4165234.006959446,154.5678672922811,0.1271189455901564,0,3096.951048122719,3305.750682484359,-5299.288051435724,0.6511691026389599,5.148351192474365,3.616325557231903,259542.000,2296
360100,-199378.2128867826,-6490649.500301886,-4165763.91768796,154.5659831870391,0.1271261780601222,0,3097.016481566243,3306.265474297106,-5298.926489660516,0.6567570380866528,5.147652700543404,3.61644197255373,259542.100,2296
360200,-199068.5079678539,-6490318.848015757,-4166293.792257351,154.5640988137135,0.1271333961900277,0,3097.081890213303,3306.780238170177,-5298.564882483333,0.6620539352297783,5.151610821485519,3.608409315347672,259542.200,2296
360300,-198758.7965088899,-6489988.14425521,-4166823.630663056,154.5622139604575,0.1271406232299249,0,3097.147278371267,3307.294964324683,-5298.203219193965,0.6621121428906918,5.15463761985302,3.604800440371037,259542.300,2296
360400,-198449.0785118151,-6489657.389023193,-4167353.432900466,154.5603286950067,0.1271478037387861,0,3097.212651045993,3307.809666264802,-5297.841514693573,0.6564659997820854,5.149981006979942,3.613182343542576,259542.400,2296
360500,-198139.3539785577,-6489326.58232266,-4167883.198964975,154.558443005126,0.1271550319009138,0,3097.278011846356,3308.324344456196,-5297.479774570093,0.6524496711790562,5.148118361830711,3.615161404013634,259542.500,2296
360600,-197829.6229110362,-6488995.724156558,-4168412.928851986,154.5565569138161,0.1271622328825415,0,3097.343350877054,3308.838985860348,-5297.117977635935,0.6539630703628063,5.149049684405327,3.613065928220749,259542.600,2296
360700,-197519.8853111868,-6488664.81452784,-4168942.622556898,154.5546703325352,0.1271694230938992,0,3097.408661968075,3309.353593736887,-5296.756129944697,0.6593181751668453,5.149515345692635,3.613764420151711,259542.700,2296
360800,-197210.141180906,-6488333.853439449,-4169472.280075112,154.5527834977427,0.1271766248865107,0,3097.473948961124,3309.868175070733,-5296.394237084314,0.6539048627018929,5.143694579601288,3.621447831392288,259542.800,2296
360900,-196900.3905221233,-6488002.840894336,-4170001.901402039,154.5508961581815,0.127183814158436,0,3097.539228969254,3310.382731258869,-5296.03230766952,0.6480840966105461,5.141366273164749,3.6266865208745,259542.900,2296
361000,-196590.6333367701,-6487671.776895457,-4170531.486533064,154.5490084138198,0.1271909840910801,0,3097.604483133182,3310.89725298807,-5295.670322841033,0.6458722054958344,5.141599103808403,3.625405952334404,259543.000,2296
361100,-196280.8696267593,-6487340.661445754,-4171061.035463605,154.5471202656845,0.127198182512594,0,3097.669716458768,3311.411736533046,-5295.308281667531,0.6477930583059788,5.14322891831398,3.622844815254211,259543.100,2296
361200,-195971.0993940209,-6487009.494548175,-4171590.548189069,154.545231616595,0.1272053424442909,0,3097.734935814515,3311.926202382892,-5294.946210226044,0.6494810804724693,5.138805136084557,3.628898411989212,259543.200,2296
361300,-195661.3226404716,-6486678.27620569,-4172120.024704833,154.5433427072453,0.1272125188969129,0,3097.800129675306,3312.440638430417,-5294.584091985598,0.6495974957942963,5.139736458659172,3.629014827311039,259543.300,2296
361400,-195351.5393680423,-6486347.006421244,-4172649.465006304,154.541453288758,0.1272196781289822,0,3097.865310613997,3312.955044209957,-5294.221928808838,0.6533227860927582,5.145557224750519,3.619701601564884,259543.400,2296
361500,-195041.749578628,-6486015.685197764,-4173178.869088926,154.5395634868737,0.127226851139228,0,3097.930467338301,3313.469417858869,-5293.859711615369,0.6511108949780464,5.142763257026672,3.622379153966904,259543.500,2296
361600,-194731.9532741725,-6485684.312538227,-4173708.236948074,154.5376732691275,0.1272339992926928,0,3097.995603107847,3313.983757514507,-5293.497446924448,0.6476766429841518,5.14322891831398,3.623892553150654,259543.600,2296
361700,-194422.1504565936,-6485352.888445577,-4174237.568579157,154.5357826234851,0.1272411504169004,0,3098.06073771324,3314.498080871999,-5293.135154061019,0.6459886208176613,5.141133442521095,3.627035766839981,259543.700,2296
361800,-194112.3411278303,-6485021.412922772,-4174766.863977572,154.5338914888824,0.1272483081153867,0,3098.125838092528,3315.012366045266,-5292.772801360115,0.651925802230835,5.140667781233788,3.626570105552673,259543.800,2296
361900,-193802.5252897968,-6484689.885972781,-4175296.123138704,154.5320000825453,0.1272554479800539,0,3098.190917051397,3315.526624210179,-5292.410408146679,0.6606569513678551,5.148351192474365,3.613531589508057,259543.900,2296
362000,-193492.7029443916,-6484358.307598525,-4175825.346058011,154.5301081979364,0.1272625749674586,0,3098.255981341936,3316.040853969753,-5292.0479667373,0.6558257155120373,5.146721377968788,3.617256879806519,259544.000,2296
362100,-193182.8740935472,-6484026.677802965,-4176354.532730882,154.5282159047106,0.1272697322932971,0,3098.321028170176,3316.55505253002,-5291.685483185574,0.6517511792480946,5.142064765095711,3.622379153966904,259544.100,2296
362200,-192873.0387392053,-6483694.996589077,-4176883.683152698,154.5263231926266,0.1272768377749029,0,3098.386057070456,3317.069225478917,-5291.322953766212,0.6506452336907387,5.144393071532249,3.620865754783154,259544.200,2296
362300,-192563.1968832773,-6483363.263959803,-4177412.797318883,154.5244300667053,0.1272839661923803,0,3098.451066645794,3317.583362106234,-5290.960371727124,0.6523914635181427,5.145324394106865,3.618071787059307,259544.300,2296
362400,-192253.3485276971,-6483031.479918099,-4177941.875224842,154.522536440314,0.1272910841159849,0,3098.516054917127,3318.097472656518,-5290.597748477012,0.658154021948576,5.14625571668148,3.618537448346615,259544.400,2296
362500,-191943.4936743644,-6482699.644466919,-4178470.916865984,154.5206425661187,0.1272982182656701,0,3098.581018391997,3318.61155340448,-5290.235079126433,0.6522168405354023,5.14020211994648,3.626802936196327,259544.500,2296
362600,-191633.6323252148,-6482367.757609222,-4178999.922237717,154.5187481963698,0.127305326084854,0,3098.64596859552,3319.125605281442,-5289.872364606708,0.6472691893577576,5.138339474797249,3.630411811172962,259544.600,2296
362700,-191323.7644821741,-6482035.819347966,-4179528.891335443,154.5168534168093,0.1273124233504341,0,3098.710894584656,3319.639623630792,-5289.509597001597,0.6431946530938148,5.136942490935326,3.632740117609501,259544.700,2296
362800,-191013.8901471689,-6481703.829686114,-4180057.824154564,154.5149582283216,0.1273195326575337,0,3098.775805206969,3320.153609849513,-5289.146779803559,0.6429036147892475,5.136243999004364,3.63239087164402,259544.800,2296
362900,-190704.0093221231,-6481371.788626611,-4180586.720690508,154.5130625376549,0.1273266163413523,0,3098.840693710372,3320.66756952554,-5288.783921860158,0.6431364454329014,5.131587386131287,3.641354851424694,259544.900,2296
363000,-190394.1220089509,-6481039.696172426,-4181115.580938662,154.5111665871097,0.1273337148195468,0,3098.905560327694,3321.181502658874,-5288.421022240072,0.6460468284785748,5.134148523211479,3.637396730482578,259545.000,2296
363100,-190084.2282095889,-6480707.552326524,-4181644.404894433,154.5092701371881,0.1273408038724261,0,3098.970414022915,3321.695405989885,-5288.058077450842,0.6444170139729977,5.135312676429749,3.63541767001152,259545.100,2296
