utc_time,sat,constellation,jump_m,jump_cycles,dt_s
2026-06-26 06:21:36,G30,G,0.671,3.53,1
2026-06-26 06:21:37,G07,G,-0.094,-0.49,1
2026-06-26 06:21:39,G07,G,0.094,0.49,1
2026-06-26 06:21:42,G30,G,1.165,6.12,1
2026-06-26 06:21:50,G30,G,0.550,2.89,1
2026-06-26 06:21:55,G07,G,-0.099,-0.52,1
2026-06-26 06:21:58,G07,G,0.101,0.53,1
2026-06-26 06:21:59,G30,G,2.186,11.49,2
2026-06-26 06:22:00,G30,G,-0.566,-2.98,1
2026-06-26 06:22:01,G07,G,-0.096,-0.50,1
2026-06-26 06:22:02,G30,G,-3.997,-21.00,2
2026-06-26 06:22:06,G07,G,0.100,0.53,1
2026-06-26 06:22:07,G30,G,-0.094,-0.49,1
2026-06-26 06:22:09,G07,G,-4.569,-24.01,1
2026-06-26 06:22:19,G07,G,-0.390,-2.05,1
2026-06-26 06:22:24,G07,G,-1.337,-7.03,5
2026-06-26 06:22:26,G07,G,3.545,18.63,2
2026-06-26 06:22:31,G07,G,-0.183,-0.96,1
2026-06-26 06:22:36,G07,G,0.090,0.47,1
2026-06-26 06:22:37,G07,G,-0.091,-0.48,1
2026-06-26 06:22:41,G30,G,2.003,10.53,1
2026-06-26 06:22:43,G30,G,-0.100,-0.52,1
2026-06-26 06:23:02,G30,G,2.187,11.49,2
2026-06-26 06:23:06,G30,G,-0.114,-0.60,1
2026-06-26 06:23:07,G30,G,-0.737,-3.87,1
2026-06-26 06:23:13,G30,G,-0.101,-0.53,1
2026-06-26 06:23:19,G30,G,-0.090,-0.47,1
2026-06-26 06:23:25,G30,G,0.090,0.47,1
2026-06-26 06:23:31,G30,G,-0.095,-0.50,1
2026-06-26 06:23:48,C20,C,7.480,38.95,13
2026-06-26 06:24:17,G30,G,0.083,0.44,1
2026-06-26 06:24:19,G30,G,-0.090,-0.47,1
2026-06-26 06:24:29,G30,G,0.097,0.51,1
2026-06-26 06:24:31,G30,G,-0.100,-0.52,1
2026-06-26 06:24:40,G30,G,0.108,0.57,1
2026-06-26 06:24:43,G30,G,-0.089,-0.47,1
2026-06-26 06:24:49,G30,G,0.089,0.47,1
2026-06-26 06:25:01,G30,G,-0.097,-0.51,1
2026-06-26 06:25:05,G30,G,0.095,0.50,1
2026-06-26 06:25:07,G30,G,-0.097,-0.51,1
2026-06-26 06:25:10,G07,G,0.097,0.51,1
2026-06-26 06:25:13,G07,G,-0.092,-0.48,1
2026-06-26 06:25:44,G30,G,0.096,0.50,1
2026-06-26 06:25:49,G30,G,-0.095,-0.50,1
2026-06-26 06:26:08,G30,G,0.087,0.46,1
2026-06-26 06:26:13,G30,G,-0.094,-0.50,1
2026-06-26 06:26:14,G30,G,0.104,0.54,1
2026-06-26 06:26:15,G30,G,-3.231,-16.98,1
2026-06-26 06:26:17,G30,G,-0.382,-2.01,1
2026-06-26 06:26:25,G30,G,-0.098,-0.52,1
2026-06-26 06:26:38,G30,G,0.096,0.50,1
2026-06-26 06:26:43,G30,G,-0.096,-0.51,1
2026-06-26 06:26:53,G30,G,0.095,0.50,1
2026-06-26 06:26:55,G30,G,-0.094,-0.49,1
2026-06-26 06:26:57,G30,G,0.095,0.50,1
2026-06-26 06:27:07,G30,G,-0.101,-0.53,1
2026-06-26 06:27:08,G30,G,0.096,0.50,1
2026-06-26 06:27:17,G30,G,2.458,12.91,3
2026-06-26 06:27:19,G30,G,-0.092,-0.48,1
2026-06-26 06:27:26,G30,G,-0.079,-0.41,1
2026-06-26 06:27:29,G30,G,0.778,4.09,1
2026-06-26 06:27:30,G30,G,-2.775,-14.58,1
2026-06-26 06:27:39,G30,G,-0.755,-3.97,1
2026-06-26 06:29:30,G30,G,-0.566,-2.97,9
2026-06-26 06:29:32,G07,G,0.098,0.51,1
2026-06-26 06:29:33,G30,G,0.466,2.45,2
2026-06-26 06:29:34,G30,G,1.540,8.09,1
2026-06-26 06:29:35,G30,G,-1.999,-10.51,1
2026-06-26 06:29:37,G07,G,-0.092,-0.48,1
2026-06-26 06:29:40,G30,G,0.654,3.44,1
2026-06-26 06:29:43,G30,G,-0.103,-0.54,1
2026-06-26 06:29:49,G30,G,-0.100,-0.52,1
2026-06-26 06:29:55,G30,G,-0.086,-0.45,1
2026-06-26 06:30:17,G30,G,0.751,3.95,2
2026-06-26 06:30:18,G30,G,2.781,14.61,1
2026-06-26 06:30:19,G30,G,-2.673,-14.04,1
2026-06-26 06:30:21,G30,G,-1.715,-9.01,1
2026-06-26 06:30:25,G30,G,-0.096,-0.51,1
2026-06-26 06:30:28,G30,G,1.627,8.55,1
2026-06-26 06:30:31,G30,G,0.389,2.04,1
2026-06-26 06:30:37,G30,G,-2.360,-12.40,2
2026-06-26 06:30:38,G14,G,39291517.007,206478315.49,37873
2026-06-26 06:30:40,G30,G,1.509,7.93,1
2026-06-26 06:30:42,G30,G,1.434,7.53,2
2026-06-26 06:30:43,G30,G,-0.186,-0.98,1
2026-06-26 06:30:47,G30,G,-1.536,-8.07,1
2026-06-26 06:30:48,G30,G,1.629,8.56,1
2026-06-26 06:30:49,G30,G,-0.573,-3.01,1
2026-06-26 06:30:58,E06,E,123670016.270,649890321.90,16242
2026-06-26 06:31:00,G30,G,-0.555,-2.92,8
2026-06-26 06:31:02,G30,G,2.187,11.49,1
2026-06-26 06:31:04,G30,G,0.864,4.54,2
2026-06-26 06:31:06,G30,G,-1.237,-6.50,1
2026-06-26 06:31:13,G30,G,-0.095,-0.50,1
2026-06-26 06:31:42,G30,G,-4.759,-25.01,1
2026-06-26 06:31:44,G30,G,1.519,7.98,1
2026-06-26 06:31:47,G30,G,0.573,3.01,2
2026-06-26 06:31:49,G30,G,-0.204,-1.07,1
2026-06-26 06:31:52,G30,G,0.195,1.03,1
2026-06-26 06:31:54,G30,G,-0.104,-0.55,2
2026-06-26 06:32:07,G30,G,1.436,7.54,13
2026-06-26 06:32:11,G30,G,-5.134,-26.98,1
2026-06-26 06:32:14,G30,G,-0.089,-0.47,1
2026-06-26 06:32:16,G30,G,0.282,1.48,1
2026-06-26 06:32:19,G30,G,-0.098,-0.52,1
2026-06-26 06:32:25,G30,G,-0.100,-0.53,1
2026-06-26 06:32:26,G03,G,236217306.433,1241330323.60,60694
2026-06-26 06:32:26,G30,G,1.062,5.58,1
2026-06-26 06:32:31,G30,G,-0.095,-0.50,1
2026-06-26 06:32:34,G30,G,0.088,0.46,1
2026-06-26 06:32:37,G30,G,-3.141,-16.51,1
2026-06-26 06:32:41,G30,G,3.055,16.06,1
2026-06-26 06:32:43,G30,G,-0.197,-1.04,1
2026-06-26 06:32:44,G30,G,0.102,0.53,1
2026-06-26 06:32:49,G30,G,-0.094,-0.49,1
2026-06-26 06:33:17,G30,G,0.094,0.49,1
2026-06-26 06:33:19,G30,G,-0.091,-0.48,1
2026-06-26 06:33:20,G30,G,0.093,0.49,1
2026-06-26 06:33:25,G30,G,-0.105,-0.55,1
2026-06-26 06:33:26,G30,G,0.097,0.51,1
2026-06-26 06:33:31,G30,G,-0.101,-0.53,1
2026-06-26 06:33:32,G30,G,0.094,0.50,1
2026-06-26 06:33:37,G30,G,-0.097,-0.51,1
2026-06-26 06:33:40,G30,G,0.096,0.50,1
2026-06-26 06:33:43,G30,G,-0.097,-0.51,1
2026-06-26 06:33:45,G30,G,0.099,0.52,1
2026-06-26 06:33:49,G30,G,-0.090,-0.47,1
2026-06-26 06:33:50,G30,G,0.080,0.42,1
2026-06-26 06:33:51,G07,G,0.096,0.50,1
2026-06-26 06:33:55,G07,G,-0.100,-0.53,1
2026-06-26 06:33:55,G30,G,-0.087,-0.46,1
2026-06-26 06:34:15,G30,G,0.101,0.53,1
2026-06-26 06:34:19,G30,G,-0.091,-0.48,1
2026-06-26 06:34:20,G30,G,0.094,0.50,1
2026-06-26 06:34:25,G30,G,-0.104,-0.55,1
2026-06-26 06:34:28,G30,G,0.093,0.49,1
2026-06-26 06:34:31,G30,G,-0.101,-0.53,1
2026-06-26 06:35:24,G07,G,0.096,0.51,1
2026-06-26 06:35:25,G07,G,-0.096,-0.51,1
2026-06-26 06:35:51,G07,G,0.083,0.44,1
2026-06-26 06:35:55,G07,G,-0.106,-0.56,1
2026-06-26 06:35:57,G07,G,0.090,0.47,1
2026-06-26 06:35:57,G30,G,0.093,0.49,1
2026-06-26 06:35:59,G30,G,2.576,13.54,1
2026-06-26 06:36:01,G30,G,-0.100,-0.53,1
2026-06-26 06:36:08,G30,G,0.105,0.55,1
2026-06-26 06:36:13,G07,G,-0.089,-0.47,1
2026-06-26 06:36:13,G30,G,-0.096,-0.51,1
2026-06-26 06:36:16,G03,G,0.094,0.49,1
2026-06-26 06:36:17,G07,G,0.109,0.57,1
2026-06-26 06:36:17,G30,G,-1.059,-5.57,2
2026-06-26 06:36:18,G30,G,-4.190,-22.02,1
2026-06-26 06:36:19,G30,G,3.990,20.97,1
2026-06-26 06:36:20,G03,G,-0.091,-0.48,1
2026-06-26 06:36:23,G03,G,0.097,0.51,1
2026-06-26 06:36:24,G30,G,1.711,8.99,1
2026-06-26 06:36:25,G30,G,-0.104,-0.55,1
2026-06-26 06:36:26,G03,G,-0.094,-0.49,1
2026-06-26 06:36:28,G30,G,-0.853,-4.48,1
2026-06-26 06:36:31,G07,G,-0.103,-0.54,1
2026-06-26 06:36:31,G30,G,-0.092,-0.49,1
2026-06-26 06:36:34,G07,G,0.098,0.52,1
2026-06-26 06:36:37,G07,G,-0.089,-0.47,1
2026-06-26 06:36:38,G07,G,0.086,0.45,1
2026-06-26 06:37:06,G07,G,0.161,0.84,1
2026-06-26 06:37:07,G07,G,-1.194,-6.27,1
2026-06-26 06:39:27,G07,G,-66398354.431,-348925707.59,140
2026-06-26 06:39:34,G07,G,-0.093,-0.49,1
2026-06-26 06:39:35,G07,G,-1.024,-5.38,1
2026-06-26 06:39:36,G07,G,-0.636,-3.34,1
2026-06-26 06:39:37,G07,G,-0.439,-2.30,1
2026-06-26 06:39:38,G07,G,-0.515,-2.70,1
2026-06-26 06:43:34,C14,C,209099926.744,1088838190.32,20743
2026-06-26 06:43:58,E19,E,22019307.541,115712242.12,27411
2026-06-26 06:44:24,E19,E,0.091,0.48,1
2026-06-26 06:45:58,E09,E,148955294.552,782765356.10,15140
2026-06-26 06:46:18,E09,E,0.098,0.52,1
2026-06-26 06:52:58,E34,E,132692504.252,697303816.26,75043
2026-06-26 06:55:08,C26,C,5.392,28.08,5
2026-06-26 06:55:09,C26,C,-0.190,-0.99,1
2026-06-26 06:55:29,C26,C,0.108,0.56,1
2026-06-26 06:55:37,C26,C,0.079,0.41,8
2026-06-26 06:55:43,C26,C,-0.103,-0.54,1
2026-06-26 06:55:45,C26,C,-0.099,-0.52,1
2026-06-26 06:56:30,G23,G,-0.079,-0.42,1
2026-06-26 06:56:36,C26,C,3.478,18.11,10
2026-06-26 06:56:37,G23,G,10.930,57.44,7
2026-06-26 06:56:38,G23,G,0.101,0.53,1
2026-06-26 06:56:39,C26,C,-0.200,-1.04,1
2026-06-26 06:56:43,G23,G,-0.099,-0.52,1
2026-06-26 06:56:49,C26,C,0.308,1.60,1
2026-06-26 06:56:54,G23,G,0.092,0.48,1
2026-06-26 06:56:59,G23,G,-0.189,-0.99,5
2026-06-26 06:57:01,G23,G,-0.094,-0.49,1
2026-06-26 06:57:12,G23,G,0.099,0.52,1
2026-06-26 06:57:19,G23,G,-0.101,-0.53,1
2026-06-26 06:57:20,G23,G,0.093,0.49,1
2026-06-26 06:57:43,G23,G,-9.143,-48.05,13
2026-06-26 06:57:50,G23,G,-0.093,-0.49,1
2026-06-26 06:57:57,C26,C,-41.801,-217.67,68
2026-06-26 06:58:01,G23,G,-27.125,-142.54,9
2026-06-26 06:58:04,C26,C,0.120,0.62,1
2026-06-26 06:58:05,G23,G,0.097,0.51,1
2026-06-26 06:58:07,G23,G,-0.097,-0.51,1
2026-06-26 06:58:08,G23,G,-0.094,-0.49,1
2026-06-26 06:58:15,G23,G,0.092,0.49,1
2026-06-26 06:58:19,G23,G,-0.107,-0.56,1
2026-06-26 06:58:20,G23,G,0.100,0.52,1
2026-06-26 06:58:26,G23,G,-7.400,-38.89,5
2026-06-26 06:58:43,G23,G,-9.614,-50.52,17
2026-06-26 06:58:48,G23,G,0.093,0.49,1
2026-06-26 06:59:06,G23,G,-31.226,-164.09,17
2026-06-26 06:59:10,G23,G,0.850,4.47,3
2026-06-26 06:59:21,G23,G,21.395,112.43,10
2026-06-26 06:59:22,G23,G,-0.216,-1.13,1
2026-06-26 06:59:32,G23,G,-0.149,-0.78,1
2026-06-26 06:59:40,G23,G,-0.408,-2.14,1
2026-06-26 06:59:41,G23,G,-0.548,-2.88,1
2026-06-26 06:59:44,G23,G,-10.377,-54.53,3
2026-06-26 06:59:46,G23,G,-0.091,-0.48,1
2026-06-26 07:00:20,E09,E,-0.098,-0.52,1
2026-06-26 07:02:10,G16,G,0.098,0.52,1
2026-06-26 07:02:13,G16,G,-0.099,-0.52,1
2026-06-26 07:02:28,G16,G,0.090,0.47,1
2026-06-26 07:02:31,G16,G,-0.093,-0.49,1
2026-06-26 07:03:09,G16,G,0.099,0.52,1
2026-06-26 07:03:13,G16,G,-0.089,-0.47,1
2026-06-26 07:03:58,G16,G,0.096,0.50,1
2026-06-26 07:04:01,G16,G,-0.099,-0.52,1
2026-06-26 07:08:10,C12,C,-6.140,-31.97,6
2026-06-26 07:09:01,G16,G,0.088,0.46,1
2026-06-26 07:09:07,G16,G,-0.094,-0.50,1
2026-06-26 07:09:10,G16,G,0.094,0.49,1
2026-06-26 07:09:13,G16,G,-0.098,-0.51,1
2026-06-26 07:10:17,G16,G,0.090,0.47,1
2026-06-26 07:10:19,G16,G,-0.101,-0.53,1
2026-06-26 07:10:22,G16,G,0.092,0.48,1
2026-06-26 07:10:25,G16,G,-0.085,-0.45,1
2026-06-26 07:10:28,G16,G,0.098,0.51,1
2026-06-26 07:10:31,G16,G,-0.091,-0.48,1
2026-06-26 07:10:33,G16,G,0.096,0.51,1
2026-06-26 07:10:37,G16,G,-0.091,-0.48,1
2026-06-26 07:10:41,G16,G,0.100,0.53,1
2026-06-26 07:10:43,G16,G,-0.096,-0.50,1
2026-06-26 07:11:02,G16,G,0.100,0.53,1
2026-06-26 07:11:07,G16,G,-0.088,-0.46,1
2026-06-26 07:11:08,G16,G,0.096,0.50,1
2026-06-26 07:11:10,C23,C,1100594.612,5731084.96,40830
2026-06-26 07:11:13,G16,G,-0.100,-0.52,1
2026-06-26 07:11:26,G16,G,0.088,0.46,1
2026-06-26 07:11:31,G16,G,-0.091,-0.48,1
2026-06-26 07:11:34,G16,G,0.097,0.51,1
2026-06-26 07:11:43,G16,G,-0.108,-0.57,1
2026-06-26 07:11:44,G16,G,0.108,0.57,1
2026-06-26 07:12:07,G16,G,-0.096,-0.50,1
2026-06-26 07:12:08,G16,G,0.089,0.47,1
2026-06-26 07:12:19,G16,G,8.661,45.51,1
2026-06-26 07:12:25,G16,G,-0.097,-0.51,1
2026-06-26 07:12:27,G16,G,0.468,2.46,1
2026-06-26 07:12:31,G16,G,-0.089,-0.47,1
2026-06-26 07:12:32,G16,G,-0.094,-0.49,1
2026-06-26 07:12:37,G16,G,-0.089,-0.47,1
2026-06-26 07:12:43,G16,G,-0.096,-0.50,1
2026-06-26 07:12:44,G16,G,0.103,0.54,1
2026-06-26 07:13:15,G16,G,0.087,0.46,1
2026-06-26 07:13:18,G16,G,-0.146,-0.76,1
2026-06-26 07:13:20,G16,G,-0.098,-0.52,1
2026-06-26 07:13:24,G16,G,0.094,0.50,1
2026-06-26 07:13:27,G16,G,-0.065,-0.34,1
2026-06-26 07:13:28,G16,G,0.166,0.87,1
2026-06-26 07:13:31,G16,G,0.085,0.45,1
2026-06-26 07:13:44,G16,G,0.092,0.48,1
2026-06-26 07:13:48,G16,G,-1.270,-6.67,3
2026-06-26 07:14:02,G22,G,31176368.082,163832920.05,37690
2026-06-26 07:22:08,C09,C,-0.287,-1.49,1
2026-06-26 07:22:08,C14,C,0.607,3.16,1
2026-06-26 07:22:08,C19,C,-0.529,-2.75,1
2026-06-26 07:22:08,C21,C,0.523,2.72,1
2026-06-26 07:22:08,C23,C,0.130,0.68,1
2026-06-26 07:22:08,C24,C,-0.590,-3.07,1
2026-06-26 07:22:08,C25,C,-0.280,-1.46,1
2026-06-26 07:22:08,C31,C,-0.192,-1.00,1
2026-06-26 07:22:08,C34,C,0.281,1.46,1
2026-06-26 07:22:08,C35,C,-0.521,-2.71,1
2026-06-26 07:22:08,E04,E,0.261,1.37,1
2026-06-26 07:22:08,E06,E,0.410,2.15,1
2026-06-26 07:22:08,E09,E,0.476,2.50,1
2026-06-26 07:22:08,E10,E,-0.434,-2.28,1
2026-06-26 07:22:08,E11,E,-0.288,-1.52,1
2026-06-26 07:22:08,E12,E,-0.480,-2.52,1
2026-06-26 07:22:08,E16,E,-0.663,-3.49,1
2026-06-26 07:22:08,E19,E,-0.167,-0.88,1
2026-06-26 07:22:08,E25,E,-0.516,-2.71,1
2026-06-26 07:22:08,E28,E,0.073,0.38,1
2026-06-26 07:22:08,E34,E,0.353,1.85,1
2026-06-26 07:22:08,E36,E,0.103,0.54,1
2026-06-26 07:22:08,G01,G,0.222,1.17,1
2026-06-26 07:22:08,G02,G,-0.081,-0.43,1
2026-06-26 07:22:08,G03,G,0.608,3.19,1
2026-06-26 07:22:08,G08,G,-0.314,-1.65,1
2026-06-26 07:22:08,G10,G,-0.639,-3.36,1
2026-06-26 07:22:08,G14,G,0.322,1.69,1
2026-06-26 07:22:08,G22,G,0.424,2.23,1
2026-06-26 07:22:08,G27,G,-0.637,-3.35,1
2026-06-26 07:22:08,G32,G,0.118,0.62,1
2026-06-26 07:32:08,C09,C,0.233,1.21,1
2026-06-26 07:32:08,C14,C,-0.659,-3.43,1
2026-06-26 07:32:08,C19,C,0.511,2.66,1
2026-06-26 07:32:08,C21,C,-0.549,-2.86,1
2026-06-26 07:32:08,C23,C,-0.132,-0.69,1
2026-06-26 07:32:08,C24,C,0.532,2.77,1
2026-06-26 07:32:08,C25,C,0.270,1.41,1
2026-06-26 07:32:08,C31,C,0.165,0.86,1
2026-06-26 07:32:08,C34,C,-0.320,-1.66,1
2026-06-26 07:32:08,C35,C,0.478,2.49,1
2026-06-26 07:32:08,E04,E,-0.279,-1.47,1
2026-06-26 07:32:08,E06,E,-0.443,-2.33,1
2026-06-26 07:32:08,E09,E,-0.534,-2.80,1
2026-06-26 07:32:08,E10,E,0.380,2.00,1
2026-06-26 07:32:08,E11,E,0.241,1.27,1
2026-06-26 07:32:08,E12,E,0.436,2.29,1
2026-06-26 07:32:08,E16,E,0.590,3.10,1
2026-06-26 07:32:08,E19,E,0.161,0.85,1
2026-06-26 07:32:08,E25,E,0.491,2.58,1
2026-06-26 07:32:08,E28,E,-0.079,-0.42,1
2026-06-26 07:32:08,E34,E,-0.398,-2.09,1
2026-06-26 07:32:08,E36,E,-0.142,-0.75,1
2026-06-26 07:32:08,G01,G,-0.251,-1.32,1
2026-06-26 07:32:08,G03,G,-0.629,-3.30,1
2026-06-26 07:32:08,G08,G,0.310,1.63,1
2026-06-26 07:32:08,G10,G,0.602,3.16,1
2026-06-26 07:32:08,G14,G,-0.316,-1.66,1
2026-06-26 07:32:08,G22,G,-0.438,-2.30,1
2026-06-26 07:32:08,G27,G,0.605,3.18,1
2026-06-26 07:32:08,G32,G,-0.113,-0.59,1
2026-06-26 07:32:19,E16,E,4.381,23.02,1
2026-06-26 07:33:04,C42,C,-143028537.986,-744787130.68,23290
2026-06-26 07:37:28,E30,E,1334611.956,7013433.17,47933
2026-06-26 07:39:27,G17,G,77566413.315,407614253.14,37332
2026-06-26 07:46:58,C38,C,111590535.162,581081200.05,40738
2026-06-26 07:50:59,E12,E,23.393,122.93,2
2026-06-26 07:52:45,E12,E,0.962,5.05,3
2026-06-26 07:52:48,E12,E,-0.578,-3.04,3
2026-06-26 07:53:47,E12,E,2.472,12.99,10
2026-06-26 07:53:57,E12,E,1.489,7.83,5
2026-06-26 07:54:09,E12,E,-3.821,-20.08,8
2026-06-26 07:55:50,E12,E,0.752,3.95,27
2026-06-26 07:56:12,E12,E,-0.190,-1.00,7
2026-06-26 07:57:05,E12,E,1.332,7.00,28
2026-06-26 07:57:29,E12,E,1.134,5.96,5
2026-06-26 07:57:31,E12,E,0.377,1.98,2
2026-06-26 07:58:31,E12,E,3.447,18.11,12
2026-06-26 07:58:50,E12,E,-5.133,-26.97,2
2026-06-26 07:59:29,E12,E,2.103,11.05,8
2026-06-26 08:00:31,E12,E,0.868,4.56,18
2026-06-26 08:00:58,E12,E,-8.085,-42.49,9
2026-06-26 08:01:47,E12,E,4.982,26.18,12
2026-06-26 08:02:48,E12,E,-2.089,-10.98,10
2026-06-26 08:03:29,E12,E,1.118,5.87,3
2026-06-26 08:03:50,E12,E,-1.709,-8.98,21
2026-06-26 08:04:12,E12,E,-4.746,-24.94,7
2026-06-26 08:04:24,E12,E,-0.573,-3.01,2
2026-06-26 08:04:29,E12,E,1.732,9.10,4
2026-06-26 08:04:54,E19,E,-3.053,-16.04,1
2026-06-26 08:04:58,E12,E,1.144,6.01,5
2026-06-26 08:05:12,E12,E,1.891,9.94,14
2026-06-26 08:05:20,C24,C,0.164,0.85,1
2026-06-26 08:06:17,C24,C,14.112,73.49,11
2026-06-26 08:06:21,C24,C,-0.102,-0.53,1
2026-06-26 08:07:02,C24,C,-2.121,-11.05,8
2026-06-26 08:07:22,C24,C,-0.576,-3.00,5
2026-06-26 08:13:16,C19,C,-1.726,-8.99,10
2026-06-26 08:13:56,C19,C,-0.765,-3.98,3
2026-06-26 08:14:07,C19,C,-0.189,-0.99,11
2026-06-26 08:14:43,E19,E,0.377,1.98,8
2026-06-26 08:15:52,C19,C,0.961,5.00,5
2026-06-26 08:16:11,C19,C,0.187,0.98,5
2026-06-26 08:16:23,C19,C,0.578,3.01,10
2026-06-26 08:16:33,C19,C,-0.387,-2.01,10
2026-06-26 08:16:50,C19,C,-0.966,-5.03,2
2026-06-26 08:17:03,E19,E,1.160,6.10,2
2026-06-26 08:17:21,C19,C,-0.363,-1.89,7
2026-06-26 08:17:48,C19,C,-1.152,-6.00,3
2026-06-26 08:18:08,E19,E,-33207436.277,-174506255.46,20
2026-06-26 08:18:19,E19,E,-7.432,-39.06,1
2026-06-26 08:18:20,G04,G,-151265358.731,-794904825.30,19486
2026-06-26 08:18:30,G04,G,0.095,0.50,1
2026-06-26 08:18:33,E19,E,5.511,28.96,11
2026-06-26 08:18:38,G04,G,-0.089,-0.47,1
2026-06-26 08:19:06,G04,G,0.095,0.50,1
2026-06-26 08:19:13,E19,E,-2.682,-14.10,5
2026-06-26 08:19:13,G04,G,1.333,7.00,4
2026-06-26 08:19:26,G04,G,-0.093,-0.49,1
2026-06-26 08:19:45,E19,E,-547510.659,-2877187.93,29
2026-06-26 08:19:49,E19,E,0.095,0.50,1
2026-06-26 08:20:03,E19,E,-2.171,-11.41,9
2026-06-26 08:20:04,E19,E,0.609,3.20,1
2026-06-26 08:20:05,E19,E,0.537,2.82,1
2026-06-26 08:20:06,E19,E,0.609,3.20,1
2026-06-26 08:20:07,E19,E,0.626,3.29,1
2026-06-26 08:20:08,E19,E,0.751,3.95,1
2026-06-26 08:20:09,E19,E,0.824,4.33,1
2026-06-26 08:20:10,E19,E,0.853,4.48,1
2026-06-26 08:20:11,E19,E,0.898,4.72,1
2026-06-26 08:20:12,E19,E,0.942,4.95,1
2026-06-26 08:20:13,E19,E,0.815,4.28,1
2026-06-26 08:20:14,E19,E,0.665,3.50,1
2026-06-26 08:20:14,G10,G,0.068,0.36,1
2026-06-26 08:20:15,E19,E,0.665,3.49,1
2026-06-26 08:20:16,E19,E,0.796,4.18,1
2026-06-26 08:20:17,E19,E,0.763,4.01,1
2026-06-26 08:20:18,E19,E,0.808,4.25,1
2026-06-26 08:20:19,E19,E,0.875,4.60,1
2026-06-26 08:20:20,E19,E,0.907,4.77,1
2026-06-26 08:20:21,E19,E,0.991,5.21,1
2026-06-26 08:20:22,E19,E,0.930,4.89,1
2026-06-26 08:20:23,E19,E,0.851,4.47,1
2026-06-26 08:20:24,E19,E,0.877,4.61,1
2026-06-26 08:20:25,E19,E,0.970,5.10,1
2026-06-26 08:20:26,E19,E,0.993,5.22,1
2026-06-26 08:20:27,E19,E,1.082,5.69,1
2026-06-26 08:20:28,E19,E,1.120,5.89,1
2026-06-26 08:20:29,E19,E,1.191,6.26,1
2026-06-26 08:20:30,E19,E,1.105,5.81,1
2026-06-26 08:20:31,E19,E,1.016,5.34,1
2026-06-26 08:20:31,G10,G,-0.100,-0.53,1
2026-06-26 08:20:32,E19,E,1.034,5.43,1
2026-06-26 08:20:33,E19,E,1.176,6.18,1
2026-06-26 08:20:33,G10,G,0.102,0.54,1
2026-06-26 08:20:34,E19,E,1.103,5.80,1
2026-06-26 08:20:35,E19,E,1.068,5.61,1
2026-06-26 08:20:36,E19,E,1.188,6.24,1
2026-06-26 08:20:37,E19,E,1.263,6.64,1
2026-06-26 08:20:42,E19,E,5.947,31.25,5
2026-06-26 08:20:43,E19,E,1.623,8.53,1
2026-06-26 08:20:44,E19,E,1.587,8.34,1
2026-06-26 08:20:45,E19,E,1.513,7.95,1
2026-06-26 08:20:46,E19,E,1.412,7.42,1
2026-06-26 08:20:47,E19,E,1.370,7.20,1
2026-06-26 08:20:48,E19,E,1.302,6.84,1
2026-06-26 08:20:49,E19,E,1.216,6.39,1
2026-06-26 08:20:50,E19,E,1.142,6.00,1
2026-06-26 08:20:51,E19,E,1.139,5.99,1
2026-06-26 08:20:52,E19,E,1.284,6.75,1
2026-06-26 08:20:53,E19,E,1.357,7.13,1
2026-06-26 08:20:54,E19,E,1.533,8.05,1
2026-06-26 08:20:55,E19,E,1.435,7.54,1
2026-06-26 08:20:56,E19,E,1.285,6.75,1
2026-06-26 08:20:57,E19,E,1.281,6.73,1
2026-06-26 08:20:58,E19,E,1.340,7.04,1
2026-06-26 08:20:59,E19,E,1.307,6.87,1
2026-06-26 08:21:00,E19,E,1.232,6.47,1
2026-06-26 08:21:01,E19,E,1.158,6.09,1
2026-06-26 08:21:02,E19,E,1.194,6.28,1
2026-06-26 08:21:03,E19,E,1.076,5.65,1
2026-06-26 08:21:04,E19,E,0.854,4.49,1
2026-06-26 08:21:05,E19,E,0.708,3.72,1
2026-06-26 08:21:06,E19,E,0.879,4.62,1
2026-06-26 08:21:07,E19,E,0.959,5.04,1
2026-06-26 08:21:08,E19,E,0.978,5.14,1
2026-06-26 08:21:09,E19,E,0.857,4.51,1
2026-06-26 08:21:09,G10,G,0.116,0.61,1
2026-06-26 08:21:10,E19,E,0.900,4.73,1
2026-06-26 08:21:11,E19,E,1.029,5.41,1
2026-06-26 08:21:12,E19,E,1.186,6.23,1
2026-06-26 08:21:13,E19,E,1.167,6.13,1
2026-06-26 08:21:14,E19,E,1.112,5.84,1
2026-06-26 08:21:15,E19,E,1.172,6.16,1
2026-06-26 08:21:16,E19,E,1.061,5.57,1
2026-06-26 08:21:17,E19,E,0.998,5.25,1
2026-06-26 08:21:18,E19,E,1.119,5.88,1
2026-06-26 08:21:19,E19,E,1.183,6.21,1
2026-06-26 08:21:20,E19,E,1.163,6.11,1
2026-06-26 08:21:21,E19,E,1.241,6.52,1
2026-06-26 08:21:22,E19,E,0.985,5.18,1
2026-06-26 08:21:23,E19,E,0.979,5.14,1
2026-06-26 08:21:24,E19,E,0.980,5.15,1
2026-06-26 08:21:25,E19,E,1.051,5.52,1
2026-06-26 08:21:26,E19,E,1.102,5.79,1
2026-06-26 08:21:27,E19,E,1.288,6.77,1
2026-06-26 08:21:29,G10,G,10.277,54.00,17
